,,,Spreadsheet Map,,,,,,,,,,,,,,
,눈썹,"eyebrow, eyelashes",,간호사,nurse,,,,,신경,"nerves; care, concern",,큰일,"serious matter, major concern; big event, important occasion",,,
,눈,"snow, eyeball, graduation, marking",,진찰,"medical examination, checkup (used by the doctor)",,,,,마사지,massage,,,,,,
,눈빛,"eyes, look, the look in one's eyes; snow white, white",,진단,"diagnosis, examination",,작가,author,,,,,준비,"preparations, be (get) ready",,,
,시선,"one's eyes, gaze, focused eyes",,약,"drug, medicine; approximately",,시인,"poet; admission, acknowledgement",,상처,"injury, wound, cut, bruise; scar; losing one's wife",,,,,,
,이목,"attention, spotlight; eyes",,알약,"pill, tablet",,예술가,artist,,부상,"injury, wound; prize; emergence, floating",,도구,"tool, instrument; means (of)",,,
,귀,ear; corner; handle,,의학,"medicine, medical science",,화가,"painter, artist",,피해,"damage, harm (physical, reputation, property, money)",,수단,"means/tool, way, method; way(s), skill (specific means to achieve a purpose/means of...)",,,
,입,"mouth, lips; appetite, bite",,치료,"treatment, cure, remedy, therapy",,과학자,scientist,,,,,방법,"way, method (how/general way to do something)",,,
,턱,"chin, jaw; elevated place; feast; treat, entertainment; in a composed manner; (bound) to a degree",,붕대,"bandage, dressing",,엔지니어,engineer,,아픔,"pain, ache, suffering; sorrow, grief, distress; sick",,방향,"direction, way, course",,,
,볼,cheek; ball,,주사,"injection , shot; drunken frenzy",,역사가,historian,,고통,"pain, suffering, agony, torture (physical or mental)",,편도,"one-way, each way (traveling context)",,,
,입술,lips,,수술,"operation, surgery; correction",,환자,"patient (medical), sick person",,통증,"pain, ache (physical)",,사방,"all directions everywhere, 4 sides, all sides",,,
,혀,tongue,,병실,"hospital room, patient's room",,군인,"military personnel, soldier",,피곤,"fatigue, exhaustion, tired",,방식,"method, way, means",,,
,수염,"beard, moustache, whiskers",,대기실,waiting room,,군대,"army, military, troops",,힘,"force, strength, energy; authority, power, influence, effort",,식,"form, style; way; ceremony; expression (math)",,,
,턱수염,(chin) beard,,휴게실,"lounge, resting room, waiting room",,장군,"general, admiral",,폭력,"violence, force",,형식,"form, formality, convention; type, style, format, template, form",,,
,코,nose; stitch (knitting),,,,,경찰관,police officer,,에너지,"energy, power",,양식,"style, pattern; Western-style food, food stores; form (document); good sense; culture, farming (of fish)",,,
,목,neck; throat; voice,,회원,"member, membership",,경찰,"police, police officer",,기운,"energy, vitality, strength, force; atmosphere, air, feeling; effect, influence, touch",,과정,process (with checkpoints); (scholastic) course,,,
,어깨,"shoulder; thug, hoodlum",,회비,"membership fee, subscription, dues",,소방관,fireman,,노력,effort,,,,,,
,등,"the back; lamp; grade, class",,구독,"subscription, subscribe (to)",,형사,"detective, investigator; (criminal) investigation, case",,화,"anger; disaster, misfortune",,,,,,
,가슴,"chest, breasts, heart; front",,,,,변호사,"lawyer, attorney",,겁,"fear, scared, dread, terror",,목적,"purpose, aim, goal, objective",,,
,품,"bosom, breast; width (of); work, labor; (bound noun) attitude",,슈퍼마겟,supermarket,,검사,"prosecutor, district attorney; examination, inspection, check",,공포,"(abstract/not in the mind) fear, terror, fright, panic, horror; proclamation, make public, announcement",,용법,"usage, use; direction for use, instrucion for use in a certain way",,,
,심장,the heart (in the body),,장바구니,shopping basket,,검찰,the prosecution,,신나,excited,,목표,"target, goal, aim, purpose, objective",,,
,팔,arm,,주유소,gas station,,천재,"genius, prodigy; natural disaster",,열심히,"diligently, passionately",,목적지,one's destination,,,
,주먹,"fist, punch; handful; violence; gang",,빵집,bakery,,전문가,"expert, specialist, professional",,신나는,exciting,,의도,"intention, aim, purpose (focus on the speaker)",,,
,손,hand,,제과점,bakery (older sounding),,프로,"professional, pro",,,,,의미,"meaning, sense, mean, signify, implication; importance",,,
,오른손,right hand,,하숙집,boarding house,,진국,"genuine person; rich stock, rich broth",,동작,"movement, motion; working (properly)",,이유,"reason, cause, excuse for",,,
,왼손,left hand,,경찰서,police station,,부자,"rich person, person with a lot of something; father and son",,움직임,"movement, motion, activity",,이성,"reason (rational), rationality, intellect; the opposite sex",,,
,손바닥,palm of the hand,,유치장,"jail, lockup, holding cell (less common)",,외국인,"foreigner, alien",,이동,"movement, transfer, migration (one place to another)",,핑계,"excuse, pretext (for doing something bad)",,,
,손등,back of the hand,,감옥,"jail, prison (general place where bad people are locked up)",,적,"enemy, opponent, rival",,다운,"down, knockdown, be floored",,변명,"excuse, justification",,,
,맨손,"bare hands; be empty handed, have nothing",,이발소,barber shop,,상대,"deal with, face each other; someone, partner; opponent, rival, antagonist; comparison",,걸음,"step, pace, walk; action, initiative",,원인,"cause, factor, reason",,,
,손길,"hand (extended, held, brushed, touched); helping hand; touch, skill",,박물관,museum,,왕따,"outcast, loner, bullied",,발걸음,"footstep, pace",,논리,"logic, reasoning",,,
,손가락,finger,,호텔,hotel,,모델,model (both meanings),,,,,논리적,"being logical, reasoning",,,
,지문,fingerprint; text; stage direction,,여관,"inn, motel",,도둑,"thief; theft, stealing",,행위,"act, action, conduct (behavior with an intent)",,계획,"plan (for), program, design",,,
,손톱,fingernail,,건물,"building, structure",,범인,"criminal, culprit, suspect; ordinary person",,액션,action,,명령,"order, command, instructions",,,
,마디,"knuckle, joint, body part; word, verse",,빌딩,building (english loan word),,강도,"robber, robbery; strength, intensity; solidity",,,,,결정,"decision, make up one's mind, resolution; (formal) determination; crystal; fruit, result",,,
,손목,wrist,,창고,"warehouse, storage",,왕,king,,자세,"posture, position, pose; attitude",,결심,"determination, resolution, decision",,,
,팔꿈치,elbow,,탑,"tower, pagoda",,주군,"one's master, king, lord",,잘,well,,,,,,
,배,stomach/ship/abdomen/pear,,결혼식,wedding ceremony,,천사,angel,,사랑,love,,설정,"set-up (decide on something), set (something); settings (options)",,,
,허리,waist; middle,,여행사,travel agency,,날개,wings,,데이트,date,,,,,,
,다리,leg; bridge,,교회,church,,꼬리,"tail; last of a group, end",,바람둥이,"womanizer, playboy",,막바지,"stubborn; last stage, final stage, last minute, final hours; dead end, bitter end (not common)",,,
,엉덩이,"butt, buttocks",,목욕탕,bathhouse,,신부,bride; Catholic priest,,소개팅,blind date,,,,,,
,무릎,knee; lap,,찜질방,"Korean dry sauna, spa",,목사님,"pastor, minister",,맞선,"marriage meeting, blind date (specifically for marriage)",,가위바위보,rock-paper-scissors,,,
,발목,ankle,,스키장,ski resort,,수퍼맨,superman,,미혼,"single, unmarried",,책임,"responsibility, duty, obligation; blame, responsible (for)",,,
,발,"foot, step; shot, round",,동물원,zoo,,로봇,robot,,연애,"(behavior/act of) dating; (be in) love, romance, romantic relationship (with)",,,,,,
,발끝,tips of one's toes,,전쟁터,battlefield,,팬,"fan (a person), enthusiast, admirer; fan (machine)",,매력,"charm, attractiveness, sex appeal",,한발,one step (referenceing an action or event),,,
,굽,heel,,전쟁,"war, battle; hell",,거지,"beggar, bum; being worthless (might be used in a lot of idioms too... not sure)",,정,"affection, attachment, emotion; really, truly; chisel; tablet, pill; rifle",,단계,"stage, phase, step",,,
,,,,장례식,funeral,,,,,애교,"(personal) charm, childish cuteness (acting cute)",,종반,"the last phase (stage), last half",,,
,표정,facial expression,,극장,"theater, movie theater",,,,,짝사랑,"unrequited love, (secret) crush, one-sided love",,후반,"second half, latter part",,,
,미소,smile,,소극장,small theater,,기계,"machine, machinery, robot; being machine-like",,,,,,,,,
,웃음,"laughter, laugh, giggle, smile",,연극,"play, theatrical performance; make-believe",,기관,"engine; institute, school; organ",,,,,성공,"success, succeed",,,
,,,,무대,"stage, arena, set",,장비,"equipment, gear",,성격,"character, personality, nature",,,,,,
,눈물,tear,,영화관,movie theater (only movies),,텐트,tent,,이상형,ideal type,,,,,,
,울음,crying,,예고편,"preview, trailer",,소포,"parcel, package",,정신,"consciousness, mentality, mind, spirit; philosophy",,터,"site, lot, foundation, ground; (bound noun) one's plan, guess, will",,,
,콧물,"snot, nasal mucus",,매표소,ticket booth,,포장,"packing, wrapping, packaging material; covering; paving",,의식,"consciousness, being conscious of, aware, sense; ceremony, ritual",,,,,,
,악수,"handshake, shake hands (with)",,플랫폼,platform,,상자,"box, case, bin",,영혼,"soul, spirit",,필수,"essential, required, requirements, necessities",,,
,숨,"breath, breathing",,공장,"factory, plant, mill",,저울,"scale (weighing), balance",,넋,"soul, spirit (less common/seems like mostly abstracts)",,,,,,
,한숨,sigh,,시설,"establishment, facilities",,수레,"wagon, cart, wheelbarrow",,귀신,"(evil/bad) ghost, apparition, spirit; demon (at)",,기초,"foundation, basis, base, basics, be based on, groundwork (can be physical in context)",,,
,키수,kiss,,국립,national establishment,,잎,"leaf; blade, needle",,마음,"mind, heart, nature, personality",,기본,"basis, foundation, basics, fundamentals; prerequisite, essential (slightly abstract)",,,
,기침,cough,,농업,"agriculture, the farming industry",,칼,knife; sword,,마음속,"one's mind, one's heart, inside one's heart, innermost thoughts",,기준,"standard, criteria, basis",,,
,감기,cold (sick),,농민,farmer,,총,"gun; (determiner) total (number of something), overall, gross",,머릿속,"inside one's head, mind",,기본적,"basic, fundamental",,,
,눈병,eye disease,,,,,가위,scissors,,,,,바탕,"foundation (of), basis (of/for); background; nature, innate quality",,,
,설사,diarrhea; even if/though,,궁전,palace,,망치,hammer,,,,,표준,"standard, criterion, average, norm",,,
,증상,symptom,,화성,Mars,,테이프,tape,,자기,"self, oneself, one, you; (slang) honey",,구성,"composition, configuration, formation; form, comprise, make up (formal)",,,
,독감,flu,,수성,Mercury,,빗,comb,,소개,introduction,,수준,"level, standard, norm, average",,,
,코피,nosebleed,,목성,Jupiter,,젓가락,chopsticks; mouthful,,자기소개,self-introduction,,고급,"high rank, seniority, high class",,,
,열,"fever, heat; row, line, queue; energy, hard work, effort; anger, rage",,금성,Venus,,수저,spoon and chopsticks (traditional Korean utensils),,자신,oneself; self-confidence; alone,,특징,"characteristics, (distinct) feature",,,
,멀미,"nausea, motion sickness",,토성,Saturn,,줄,"rope, string; line, queue, row",,스스로,"oneself, (for/by) oneself; of one's own accord (formal)",,특성,"characteristic, nature, property, quality, attribute",,,
,두통,headache,,,,,줄기,"trunk, stem, cane; stream (of), branch (of), section; streak, beam, column",,자체,"oneself, itself, being own",,품질,quality,,,
,땀,"sweat, perspiration; stitch (clothes)",,경치,"scene, scenery, view (from where you are)",,실,"thread, yarn; loss; (bound noun) room",,혼자,alone,,,,,,
,냄새,"odor, smell; mood (atmosphere)",,배경,"background, setting",,뒷줄,back row,,홀로,"(written) alone, by oneself, single-handedly",,무조건,unconditional,,,
,암내,armpit smell,,관광,"tourism, sightseeing",,담배,cigarette,,사적,"private, personal; in person; historical site",,상담,"advice, consultation, consult somebody about something; business talk",,,
,향기,"scent, fragrance",,관광객,tourist,,중독,poisoning; addiction,,,,,조언,"advice, counsel, hint, tip",,,
,기호,"taste, preference (for) (formal instances/less common, think consumer preference); sign, symbol",,관광지,tourist attraction (spot),,인형,"doll, puppet, figure",,,,,자격,"qualificiation, right (to do); capacity",,,
,입맛,"one's appetite, taste",,,,,시계,"clock, watch; visibility",,,,,조건,"condition (for), terms (of)",,,
,맛,taste,,환경,"environment (nature); environment, situation, condition, circumstances",,열쇠,key,,의리,"loyalty; justice, righteousness",,선택,"choice, selection, select",,,
,침,"saliva, spit; needle, acupuncture; stinger",,철,"iron, steel; season; discretion, (good) sense",,에어컨,air conditioner,,,,,추천,"recommend, recommendation",,,
,소화,"digestion; assimilation, absorb",,날씨,weather,,가습기,humidifier,,,,,,,,,
,,,,일기예보,weather forecast,,유리,"glass; being profitable, beneficial",,전환,"change, switch, transition (bigger macroscopic entities*country, enterprise, economy, political systems* / transition between male and female)",,배려,"consideration (for), regard, care, thoughtfulness",,,
,정치,politics,,기후,climate,,고무,"rubber; be encouragement, inspiration, stimulation",,,,,,,,,
,외교,diplomacy,,기온,temperature (atmosphere),,우산,umbrella,,자연,nature; naturally,,편,"(lean towards one)side, direction; party (group is split); chapter, section",,,
,선거,election,,온도,(general) temperature,,부채,"fan, folding fan; debt, liabilities",,천연,"natural (state)(unprocessed or cannot be changed by humans), naturalness; (can be used in comb. with other words)",,,,,,
,정략,"political scheme, move, political strategy",,추위,"cold air, cold weather",,,,,짓,"act, behavior (negative acts)",,참고,"reference, refer (to)",,,
